book,chapter,verse,text
"Amos",4,9,"Amos chapter 4 verse 9 (KJV visualization text)"
"Amos",4,10,"Amos chapter 4 verse 10 (KJV visualization text)"
"Amos",4,11,"Amos chapter 4 verse 11 (KJV visualization text)"
"Amos",4,12,"Amos chapter 4 verse 12 (KJV visualization text)"
"Amos",4,13,"Amos chapter 4 verse 13 (KJV visualization text)"
"Amos",4,14,"Amos chapter 4 verse 14 (KJV visualization text)"
"Amos",4,15,"Amos chapter 4 verse 15 (KJV visualization text)"
"Amos",4,16,"Amos chapter 4 verse 16 (KJV visualization text)"
"Amos",4,17,"Amos chapter 4 verse 17 (KJV visualization text)"
"Amos",4,18,"Amos chapter 4 verse 18 (KJV visualization text)"
"Amos",4,19,"Amos chapter 4 verse 19 (KJV visualization text)"
"Amos",4,20,"Amos chapter 4 verse 20 (KJV visualization text)"
"Amos",4,21,"Amos chapter 4 verse 21 (KJV visualization text)"
"Amos",4,22,"Amos chapter 4 verse 22 (KJV visualization text)"
"Amos",4,23,"Amos chapter 4 verse 23 (KJV visualization text)"
"Amos",4,24,"Amos chapter 4 verse 24 (KJV visualization text)"
"Amos",4,25,"Amos chapter 4 verse 25 (KJV visualization text)"
"Amos",4,26,"Amos chapter 4 verse 26 (KJV visualization text)"
"Amos",4,27,"Amos chapter 4 verse 27 (KJV visualization text)"
"Amos",4,28,"Amos chapter 4 verse 28 (KJV visualization text)"
"Amos",4,29,"Amos chapter 4 verse 29 (KJV visualization text)"
"Amos",4,30,"Amos chapter 4 verse 30 (KJV visualization text)"
"Amos",5,1,"Amos chapter 5 verse 1 (KJV visualization text)"
"Amos",5,2,"Amos chapter 5 verse 2 (KJV visualization text)"
"Amos",5,3,"Amos chapter 5 verse 3 (KJV visualization text)"
"Amos",5,4,"Amos chapter 5 verse 4 (KJV visualization text)"
"Amos",5,5,"Amos chapter 5 verse 5 (KJV visualization text)"
"Amos",5,6,"Amos chapter 5 verse 6 (KJV visualization text)"
"Amos",5,7,"Amos chapter 5 verse 7 (KJV visualization text)"
"Amos",5,8,"Amos chapter 5 verse 8 (KJV visualization text)"
"Amos",5,9,"Amos chapter 5 verse 9 (KJV visualization text)"
"Amos",5,10,"Amos chapter 5 verse 10 (KJV visualization text)"
"Amos",5,11,"Amos chapter 5 verse 11 (KJV visualization text)"
"Amos",5,12,"Amos chapter 5 verse 12 (KJV visualization text)"
"Amos",5,13,"Amos chapter 5 verse 13 (KJV visualization text)"
"Amos",5,14,"Amos chapter 5 verse 14 (KJV visualization text)"
"Amos",5,15,"Amos chapter 5 verse 15 (KJV visualization text)"
"Amos",5,16,"Amos chapter 5 verse 16 (KJV visualization text)"
"Amos",5,17,"Amos chapter 5 verse 17 (KJV visualization text)"
"Amos",5,18,"Amos chapter 5 verse 18 (KJV visualization text)"
"Amos",5,19,"Amos chapter 5 verse 19 (KJV visualization text)"
"Amos",5,20,"Amos chapter 5 verse 20 (KJV visualization text)"
"Amos",5,21,"Amos chapter 5 verse 21 (KJV visualization text)"
"Amos",5,22,"Amos chapter 5 verse 22 (KJV visualization text)"
"Amos",5,23,"Amos chapter 5 verse 23 (KJV visualization text)"
"Amos",5,24,"Amos chapter 5 verse 24 (KJV visualization text)"
"Amos",5,25,"Amos chapter 5 verse 25 (KJV visualization text)"
"Amos",5,26,"Amos chapter 5 verse 26 (KJV visualization text)"
"Amos",5,27,"Amos chapter 5 verse 27 (KJV visualization text)"
"Amos",5,28,"Amos chapter 5 verse 28 (KJV visualization text)"
"Amos",5,29,"Amos chapter 5 verse 29 (KJV visualization text)"
"Amos",5,30,"Amos chapter 5 verse 30 (KJV visualization text)"
"Amos",6,1,"Amos chapter 6 verse 1 (KJV visualization text)"
"Amos",6,2,"Amos chapter 6 verse 2 (KJV visualization text)"
"Amos",6,3,"Amos chapter 6 verse 3 (KJV visualization text)"
"Amos",6,4,"Amos chapter 6 verse 4 (KJV visualization text)"
"Amos",6,5,"Amos chapter 6 verse 5 (KJV visualization text)"
"Amos",6,6,"Amos chapter 6 verse 6 (KJV visualization text)"
"Amos",6,7,"Amos chapter 6 verse 7 (KJV visualization text)"
"Amos",6,8,"Amos chapter 6 verse 8 (KJV visualization text)"
"Amos",6,9,"Amos chapter 6 verse 9 (KJV visualization text)"
"Amos",6,10,"Amos chapter 6 verse 10 (KJV visualization text)"
"Amos",6,11,"Amos chapter 6 verse 11 (KJV visualization text)"
"Amos",6,12,"Amos chapter 6 verse 12 (KJV visualization text)"
"Amos",6,13,"Amos chapter 6 verse 13 (KJV visualization text)"
"Amos",6,14,"Amos chapter 6 verse 14 (KJV visualization text)"
"Amos",6,15,"Amos chapter 6 verse 15 (KJV visualization text)"
"Amos",6,16,"Amos chapter 6 verse 16 (KJV visualization text)"
"Amos",6,17,"Amos chapter 6 verse 17 (KJV visualization text)"
"Amos",6,18,"Amos chapter 6 verse 18 (KJV visualization text)"
"Amos",6,19,"Amos chapter 6 verse 19 (KJV visualization text)"
"Amos",6,20,"Amos chapter 6 verse 20 (KJV visualization text)"
"Amos",6,21,"Amos chapter 6 verse 21 (KJV visualization text)"
"Amos",6,22,"Amos chapter 6 verse 22 (KJV visualization text)"
"Amos",6,23,"Amos chapter 6 verse 23 (KJV visualization text)"
"Amos",6,24,"Amos chapter 6 verse 24 (KJV visualization text)"
"Amos",6,25,"Amos chapter 6 verse 25 (KJV visualization text)"
"Amos",6,26,"Amos chapter 6 verse 26 (KJV visualization text)"
"Amos",6,27,"Amos chapter 6 verse 27 (KJV visualization text)"
"Amos",6,28,"Amos chapter 6 verse 28 (KJV visualization text)"
"Amos",6,29,"Amos chapter 6 verse 29 (KJV visualization text)"
"Amos",6,30,"Amos chapter 6 verse 30 (KJV visualization text)"
"Amos",7,1,"Amos chapter 7 verse 1 (KJV visualization text)"
"Amos",7,2,"Amos chapter 7 verse 2 (KJV visualization text)"
"Amos",7,3,"Amos chapter 7 verse 3 (KJV visualization text)"
"Amos",7,4,"Amos chapter 7 verse 4 (KJV visualization text)"
"Amos",7,5,"Amos chapter 7 verse 5 (KJV visualization text)"
"Amos",7,6,"Amos chapter 7 verse 6 (KJV visualization text)"
"Amos",7,7,"Amos chapter 7 verse 7 (KJV visualization text)"
"Amos",7,8,"Amos chapter 7 verse 8 (KJV visualization text)"
"Amos",7,9,"Amos chapter 7 verse 9 (KJV visualization text)"
"Amos",7,10,"Amos chapter 7 verse 10 (KJV visualization text)"
"Amos",7,11,"Amos chapter 7 verse 11 (KJV visualization text)"
"Amos",7,12,"Amos chapter 7 verse 12 (KJV visualization text)"
"Amos",7,13,"Amos chapter 7 verse 13 (KJV visualization text)"
"Amos",7,14,"Amos chapter 7 verse 14 (KJV visualization text)"
"Amos",7,15,"Amos chapter 7 verse 15 (KJV visualization text)"
"Amos",7,16,"Amos chapter 7 verse 16 (KJV visualization text)"
"Amos",7,17,"Amos chapter 7 verse 17 (KJV visualization text)"
"Amos",7,18,"Amos chapter 7 verse 18 (KJV visualization text)"
"Amos",7,19,"Amos chapter 7 verse 19 (KJV visualization text)"
"Amos",7,20,"Amos chapter 7 verse 20 (KJV visualization text)"
"Amos",7,21,"Amos chapter 7 verse 21 (KJV visualization text)"
"Amos",7,22,"Amos chapter 7 verse 22 (KJV visualization text)"
"Amos",7,23,"Amos chapter 7 verse 23 (KJV visualization text)"
"Amos",7,24,"Amos chapter 7 verse 24 (KJV visualization text)"
"Amos",7,25,"Amos chapter 7 verse 25 (KJV visualization text)"
"Amos",7,26,"Amos chapter 7 verse 26 (KJV visualization text)"
"Amos",7,27,"Amos chapter 7 verse 27 (KJV visualization text)"
"Amos",7,28,"Amos chapter 7 verse 28 (KJV visualization text)"
"Amos",7,29,"Amos chapter 7 verse 29 (KJV visualization text)"
"Amos",7,30,"Amos chapter 7 verse 30 (KJV visualization text)"
"Amos",8,1,"Amos chapter 8 verse 1 (KJV visualization text)"
"Amos",8,2,"Amos chapter 8 verse 2 (KJV visualization text)"
"Amos",8,3,"Amos chapter 8 verse 3 (KJV visualization text)"
"Amos",8,4,"Amos chapter 8 verse 4 (KJV visualization text)"
"Amos",8,5,"Amos chapter 8 verse 5 (KJV visualization text)"
"Amos",8,6,"Amos chapter 8 verse 6 (KJV visualization text)"
"Amos",8,7,"Amos chapter 8 verse 7 (KJV visualization text)"
"Amos",8,8,"Amos chapter 8 verse 8 (KJV visualization text)"
"Amos",8,9,"Amos chapter 8 verse 9 (KJV visualization text)"
"Amos",8,10,"Amos chapter 8 verse 10 (KJV visualization text)"
"Amos",8,11,"Amos chapter 8 verse 11 (KJV visualization text)"
"Amos",8,12,"Amos chapter 8 verse 12 (KJV visualization text)"
"Amos",8,13,"Amos chapter 8 verse 13 (KJV visualization text)"
"Amos",8,14,"Amos chapter 8 verse 14 (KJV visualization text)"
"Amos",8,15,"Amos chapter 8 verse 15 (KJV visualization text)"
"Amos",8,16,"Amos chapter 8 verse 16 (KJV visualization text)"
"Amos",8,17,"Amos chapter 8 verse 17 (KJV visualization text)"
"Amos",8,18,"Amos chapter 8 verse 18 (KJV visualization text)"
"Amos",8,19,"Amos chapter 8 verse 19 (KJV visualization text)"
"Amos",8,20,"Amos chapter 8 verse 20 (KJV visualization text)"
"Amos",8,21,"Amos chapter 8 verse 21 (KJV visualization text)"
"Amos",8,22,"Amos chapter 8 verse 22 (KJV visualization text)"
"Amos",8,23,"Amos chapter 8 verse 23 (KJV visualization text)"
"Amos",8,24,"Amos chapter 8 verse 24 (KJV visualization text)"
"Amos",8,25,"Amos chapter 8 verse 25 (KJV visualization text)"
"Amos",8,26,"Amos chapter 8 verse 26 (KJV visualization text)"
"Amos",8,27,"Amos chapter 8 verse 27 (KJV visualization text)"
"Amos",8,28,"Amos chapter 8 verse 28 (KJV visualization text)"
"Amos",8,29,"Amos chapter 8 verse 29 (KJV visualization text)"
"Amos",8,30,"Amos chapter 8 verse 30 (KJV visualization text)"
"Amos",9,1,"Amos chapter 9 verse 1 (KJV visualization text)"
"Amos",9,2,"Amos chapter 9 verse 2 (KJV visualization text)"
"Amos",9,3,"Amos chapter 9 verse 3 (KJV visualization text)"
"Amos",9,4,"Amos chapter 9 verse 4 (KJV visualization text)"
"Amos",9,5,"Amos chapter 9 verse 5 (KJV visualization text)"
"Amos",9,6,"Amos chapter 9 verse 6 (KJV visualization text)"
"Amos",9,7,"Amos chapter 9 verse 7 (KJV visualization text)"
"Amos",9,8,"Amos chapter 9 verse 8 (KJV visualization text)"
"Amos",9,9,"Amos chapter 9 verse 9 (KJV visualization text)"
"Amos",9,10,"Amos chapter 9 verse 10 (KJV visualization text)"
"Amos",9,11,"Amos chapter 9 verse 11 (KJV visualization text)"
"Amos",9,12,"Amos chapter 9 verse 12 (KJV visualization text)"
"Amos",9,13,"Amos chapter 9 verse 13 (KJV visualization text)"
"Amos",9,14,"Amos chapter 9 verse 14 (KJV visualization text)"
"Amos",9,15,"Amos chapter 9 verse 15 (KJV visualization text)"
"Amos",9,16,"Amos chapter 9 verse 16 (KJV visualization text)"
"Amos",9,17,"Amos chapter 9 verse 17 (KJV visualization text)"
"Amos",9,18,"Amos chapter 9 verse 18 (KJV visualization text)"
"Amos",9,19,"Amos chapter 9 verse 19 (KJV visualization text)"
"Amos",9,20,"Amos chapter 9 verse 20 (KJV visualization text)"
"Amos",9,21,"Amos chapter 9 verse 21 (KJV visualization text)"
"Amos",9,22,"Amos chapter 9 verse 22 (KJV visualization text)"
"Amos",9,23,"Amos chapter 9 verse 23 (KJV visualization text)"
"Amos",9,24,"Amos chapter 9 verse 24 (KJV visualization text)"
"Amos",9,25,"Amos chapter 9 verse 25 (KJV visualization text)"
"Amos",9,26,"Amos chapter 9 verse 26 (KJV visualization text)"
"Amos",9,27,"Amos chapter 9 verse 27 (KJV visualization text)"
"Amos",9,28,"Amos chapter 9 verse 28 (KJV visualization text)"
"Amos",9,29,"Amos chapter 9 verse 29 (KJV visualization text)"
"Amos",9,30,"Amos chapter 9 verse 30 (KJV visualization text)"
"Obadiah",1,1,"Obadiah chapter 1 verse 1 (KJV visualization text)"
"Obadiah",1,2,"Obadiah chapter 1 verse 2 (KJV visualization text)"
"Obadiah",1,3,"Obadiah chapter 1 verse 3 (KJV visualization text)"
"Obadiah",1,4,"Obadiah chapter 1 verse 4 (KJV visualization text)"
"Obadiah",1,5,"Obadiah chapter 1 verse 5 (KJV visualization text)"
"Obadiah",1,6,"Obadiah chapter 1 verse 6 (KJV visualization text)"
"Obadiah",1,7,"Obadiah chapter 1 verse 7 (KJV visualization text)"
"Obadiah",1,8,"Obadiah chapter 1 verse 8 (KJV visualization text)"
"Obadiah",1,9,"Obadiah chapter 1 verse 9 (KJV visualization text)"
"Obadiah",1,10,"Obadiah chapter 1 verse 10 (KJV visualization text)"
"Obadiah",1,11,"Obadiah chapter 1 verse 11 (KJV visualization text)"
"Obadiah",1,12,"Obadiah chapter 1 verse 12 (KJV visualization text)"
"Obadiah",1,13,"Obadiah chapter 1 verse 13 (KJV visualization text)"
"Obadiah",1,14,"Obadiah chapter 1 verse 14 (KJV visualization text)"
"Obadiah",1,15,"Obadiah chapter 1 verse 15 (KJV visualization text)"
"Obadiah",1,16,"Obadiah chapter 1 verse 16 (KJV visualization text)"
"Obadiah",1,17,"Obadiah chapter 1 verse 17 (KJV visualization text)"
"Obadiah",1,18,"Obadiah chapter 1 verse 18 (KJV visualization text)"
"Obadiah",1,19,"Obadiah chapter 1 verse 19 (KJV visualization text)"
"Obadiah",1,20,"Obadiah chapter 1 verse 20 (KJV visualization text)"
"Obadiah",1,21,"Obadiah chapter 1 verse 21 (KJV visualization text)"
"Obadiah",1,22,"Obadiah chapter 1 verse 22 (KJV visualization text)"
"Obadiah",1,23,"Obadiah chapter 1 verse 23 (KJV visualization text)"
"Obadiah",1,24,"Obadiah chapter 1 verse 24 (KJV visualization text)"
"Obadiah",1,25,"Obadiah chapter 1 verse 25 (KJV visualization text)"
"Obadiah",1,26,"Obadiah chapter 1 verse 26 (KJV visualization text)"
"Obadiah",1,27,"Obadiah chapter 1 verse 27 (KJV visualization text)"
"Obadiah",1,28,"Obadiah chapter 1 verse 28 (KJV visualization text)"
"Obadiah",1,29,"Obadiah chapter 1 verse 29 (KJV visualization text)"
"Obadiah",1,30,"Obadiah chapter 1 verse 30 (KJV visualization text)"
"Jonah",1,1,"Jonah chapter 1 verse 1 (KJV visualization text)"
"Jonah",1,2,"Jonah chapter 1 verse 2 (KJV visualization text)"
"Jonah",1,3,"Jonah chapter 1 verse 3 (KJV visualization text)"
"Jonah",1,4,"Jonah chapter 1 verse 4 (KJV visualization text)"
"Jonah",1,5,"Jonah chapter 1 verse 5 (KJV visualization text)"
"Jonah",1,6,"Jonah chapter 1 verse 6 (KJV visualization text)"
"Jonah",1,7,"Jonah chapter 1 verse 7 (KJV visualization text)"
"Jonah",1,8,"Jonah chapter 1 verse 8 (KJV visualization text)"
"Jonah",1,9,"Jonah chapter 1 verse 9 (KJV visualization text)"
"Jonah",1,10,"Jonah chapter 1 verse 10 (KJV visualization text)"
"Jonah",1,11,"Jonah chapter 1 verse 11 (KJV visualization text)"
"Jonah",1,12,"Jonah chapter 1 verse 12 (KJV visualization text)"
"Jonah",1,13,"Jonah chapter 1 verse 13 (KJV visualization text)"
"Jonah",1,14,"Jonah chapter 1 verse 14 (KJV visualization text)"
"Jonah",1,15,"Jonah chapter 1 verse 15 (KJV visualization text)"
"Jonah",1,16,"Jonah chapter 1 verse 16 (KJV visualization text)"
"Jonah",1,17,"Jonah chapter 1 verse 17 (KJV visualization text)"
"Jonah",1,18,"Jonah chapter 1 verse 18 (KJV visualization text)"
"Jonah",1,19,"Jonah chapter 1 verse 19 (KJV visualization text)"
"Jonah",1,20,"Jonah chapter 1 verse 20 (KJV visualization text)"
"Jonah",1,21,"Jonah chapter 1 verse 21 (KJV visualization text)"
"Jonah",1,22,"Jonah chapter 1 verse 22 (KJV visualization text)"
"Jonah",1,23,"Jonah chapter 1 verse 23 (KJV visualization text)"
"Jonah",1,24,"Jonah chapter 1 verse 24 (KJV visualization text)"
"Jonah",1,25,"Jonah chapter 1 verse 25 (KJV visualization text)"
"Jonah",1,26,"Jonah chapter 1 verse 26 (KJV visualization text)"
"Jonah",1,27,"Jonah chapter 1 verse 27 (KJV visualization text)"
"Jonah",1,28,"Jonah chapter 1 verse 28 (KJV visualization text)"
"Jonah",1,29,"Jonah chapter 1 verse 29 (KJV visualization text)"
"Jonah",1,30,"Jonah chapter 1 verse 30 (KJV visualization text)"
"Jonah",2,1,"Jonah chapter 2 verse 1 (KJV visualization text)"
"Jonah",2,2,"Jonah chapter 2 verse 2 (KJV visualization text)"
"Jonah",2,3,"Jonah chapter 2 verse 3 (KJV visualization text)"
"Jonah",2,4,"Jonah chapter 2 verse 4 (KJV visualization text)"
"Jonah",2,5,"Jonah chapter 2 verse 5 (KJV visualization text)"
"Jonah",2,6,"Jonah chapter 2 verse 6 (KJV visualization text)"
"Jonah",2,7,"Jonah chapter 2 verse 7 (KJV visualization text)"
"Jonah",2,8,"Jonah chapter 2 verse 8 (KJV visualization text)"
"Jonah",2,9,"Jonah chapter 2 verse 9 (KJV visualization text)"
"Jonah",2,10,"Jonah chapter 2 verse 10 (KJV visualization text)"
"Jonah",2,11,"Jonah chapter 2 verse 11 (KJV visualization text)"
"Jonah",2,12,"Jonah chapter 2 verse 12 (KJV visualization text)"
"Jonah",2,13,"Jonah chapter 2 verse 13 (KJV visualization text)"
"Jonah",2,14,"Jonah chapter 2 verse 14 (KJV visualization text)"
"Jonah",2,15,"Jonah chapter 2 verse 15 (KJV visualization text)"
"Jonah",2,16,"Jonah chapter 2 verse 16 (KJV visualization text)"
"Jonah",2,17,"Jonah chapter 2 verse 17 (KJV visualization text)"
"Jonah",2,18,"Jonah chapter 2 verse 18 (KJV visualization text)"
"Jonah",2,19,"Jonah chapter 2 verse 19 (KJV visualization text)"
"Jonah",2,20,"Jonah chapter 2 verse 20 (KJV visualization text)"
"Jonah",2,21,"Jonah chapter 2 verse 21 (KJV visualization text)"
"Jonah",2,22,"Jonah chapter 2 verse 22 (KJV visualization text)"
"Jonah",2,23,"Jonah chapter 2 verse 23 (KJV visualization text)"
"Jonah",2,24,"Jonah chapter 2 verse 24 (KJV visualization text)"
"Jonah",2,25,"Jonah chapter 2 verse 25 (KJV visualization text)"
"Jonah",2,26,"Jonah chapter 2 verse 26 (KJV visualization text)"
"Jonah",2,27,"Jonah chapter 2 verse 27 (KJV visualization text)"
"Jonah",2,28,"Jonah chapter 2 verse 28 (KJV visualization text)"
"Jonah",2,29,"Jonah chapter 2 verse 29 (KJV visualization text)"
"Jonah",2,30,"Jonah chapter 2 verse 30 (KJV visualization text)"
"Jonah",3,1,"Jonah chapter 3 verse 1 (KJV visualization text)"
"Jonah",3,2,"Jonah chapter 3 verse 2 (KJV visualization text)"
"Jonah",3,3,"Jonah chapter 3 verse 3 (KJV visualization text)"
"Jonah",3,4,"Jonah chapter 3 verse 4 (KJV visualization text)"
"Jonah",3,5,"Jonah chapter 3 verse 5 (KJV visualization text)"
"Jonah",3,6,"Jonah chapter 3 verse 6 (KJV visualization text)"
"Jonah",3,7,"Jonah chapter 3 verse 7 (KJV visualization text)"
"Jonah",3,8,"Jonah chapter 3 verse 8 (KJV visualization text)"
"Jonah",3,9,"Jonah chapter 3 verse 9 (KJV visualization text)"
"Jonah",3,10,"Jonah chapter 3 verse 10 (KJV visualization text)"
"Jonah",3,11,"Jonah chapter 3 verse 11 (KJV visualization text)"
"Jonah",3,12,"Jonah chapter 3 verse 12 (KJV visualization text)"
"Jonah",3,13,"Jonah chapter 3 verse 13 (KJV visualization text)"
"Jonah",3,14,"Jonah chapter 3 verse 14 (KJV visualization text)"
"Jonah",3,15,"Jonah chapter 3 verse 15 (KJV visualization text)"
"Jonah",3,16,"Jonah chapter 3 verse 16 (KJV visualization text)"
"Jonah",3,17,"Jonah chapter 3 verse 17 (KJV visualization text)"
"Jonah",3,18,"Jonah chapter 3 verse 18 (KJV visualization text)"
"Jonah",3,19,"Jonah chapter 3 verse 19 (KJV visualization text)"
"Jonah",3,20,"Jonah chapter 3 verse 20 (KJV visualization text)"
"Jonah",3,21,"Jonah chapter 3 verse 21 (KJV visualization text)"
"Jonah",3,22,"Jonah chapter 3 verse 22 (KJV visualization text)"
"Jonah",3,23,"Jonah chapter 3 verse 23 (KJV visualization text)"
"Jonah",3,24,"Jonah chapter 3 verse 24 (KJV visualization text)"
"Jonah",3,25,"Jonah chapter 3 verse 25 (KJV visualization text)"
"Jonah",3,26,"Jonah chapter 3 verse 26 (KJV visualization text)"
"Jonah",3,27,"Jonah chapter 3 verse 27 (KJV visualization text)"
"Jonah",3,28,"Jonah chapter 3 verse 28 (KJV visualization text)"
"Jonah",3,29,"Jonah chapter 3 verse 29 (KJV visualization text)"
"Jonah",3,30,"Jonah chapter 3 verse 30 (KJV visualization text)"
"Jonah",4,1,"Jonah chapter 4 verse 1 (KJV visualization text)"
"Jonah",4,2,"Jonah chapter 4 verse 2 (KJV visualization text)"
"Jonah",4,3,"Jonah chapter 4 verse 3 (KJV visualization text)"
"Jonah",4,4,"Jonah chapter 4 verse 4 (KJV visualization text)"
"Jonah",4,5,"Jonah chapter 4 verse 5 (KJV visualization text)"
"Jonah",4,6,"Jonah chapter 4 verse 6 (KJV visualization text)"
"Jonah",4,7,"Jonah chapter 4 verse 7 (KJV visualization text)"
"Jonah",4,8,"Jonah chapter 4 verse 8 (KJV visualization text)"
"Jonah",4,9,"Jonah chapter 4 verse 9 (KJV visualization text)"
"Jonah",4,10,"Jonah chapter 4 verse 10 (KJV visualization text)"
"Jonah",4,11,"Jonah chapter 4 verse 11 (KJV visualization text)"
"Jonah",4,12,"Jonah chapter 4 verse 12 (KJV visualization text)"
"Jonah",4,13,"Jonah chapter 4 verse 13 (KJV visualization text)"
"Jonah",4,14,"Jonah chapter 4 verse 14 (KJV visualization text)"
"Jonah",4,15,"Jonah chapter 4 verse 15 (KJV visualization text)"
"Jonah",4,16,"Jonah chapter 4 verse 16 (KJV visualization text)"
"Jonah",4,17,"Jonah chapter 4 verse 17 (KJV visualization text)"
"Jonah",4,18,"Jonah chapter 4 verse 18 (KJV visualization text)"
"Jonah",4,19,"Jonah chapter 4 verse 19 (KJV visualization text)"
"Jonah",4,20,"Jonah chapter 4 verse 20 (KJV visualization text)"
"Jonah",4,21,"Jonah chapter 4 verse 21 (KJV visualization text)"
"Jonah",4,22,"Jonah chapter 4 verse 22 (KJV visualization text)"
"Jonah",4,23,"Jonah chapter 4 verse 23 (KJV visualization text)"
"Jonah",4,24,"Jonah chapter 4 verse 24 (KJV visualization text)"
